City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
558,pyhajarvi,67.0701,27.2176,0.4600000000000364,100,100,2.18,FI,1697416303
559,sola,-13.8833,167.55,26.260000000000048,83,100,7.04,VU,1697416304
560,yuzhno-kurilsk,44.0306,145.8556,14.100000000000023,69,100,4.02,RU,1697416304
561,agat village,13.3886,144.6585,30.760000000000048,79,20,3.6,GU,1697416304
562,fort st. john,56.2499,-120.8529,12.939999999999998,58,75,3.6,CA,1697416305
563,ardakan,32.31,54.0175,18.260000000000048,33,72,1.24,IR,1697416305
564,acapulco de juarez,16.8634,-99.8901,28.900000000000034,84,100,1.03,MX,1697416305
565,port blair,11.6667,92.75,25.02000000000004,100,40,1.03,IN,1697416306
566,tanjung pinang,0.9167,104.45,27.02000000000004,72,78,5.32,ID,1697416306
567,ambodifotatra,-16.9833,49.85,23.82000000000005,85,19,2.84,MG,1697416306
568,miquelon,47.0975,-56.3814,13.0,85,100,7.58,PM,1697416306
569,minuyan,10.5137,123.1049,27.29000000000002,71,9,0.41,PH,1697416307
570,tabou,4.423,-7.3528,24.210000000000036,93,100,2.62,CI,1697416307
571,koknese,56.65,25.4333,3.920000000000016,97,60,1.77,LV,1697416307
572,richards bay,-28.783,32.0377,18.890000000000043,89,100,3.07,ZA,1697416308
573,garachico,28.7781,-17.7646,25.82000000000005,69,0,2.57,ES,1697416308
574,esquina,-30.0144,-59.5272,21.25,55,100,2.71,AR,1697416308
575,tsiroanomandidy,-18.7667,46.0333,21.52000000000004,87,73,1.08,MG,1697416309
576,inhambane,-23.865,35.3833,20.620000000000005,81,100,2.59,MZ,1697416309
577,shakiso,5.75,38.9167,13.650000000000034,98,32,1.64,ET,1697416309
578,vredendal,-31.6683,18.5012,15.010000000000048,87,0,1.21,ZA,1697416309
